customer_id,Predicted_Churn,Churn_Probability,Risk_Level
7714-YXSMB,Yes,0.6130114663686931,Medium Risk
8387-UGUSU,No,0.09068577515711664,Low Risk
1080-BWSYE,No,0.005118636183809612,Low Risk
4039-HEUNW,Yes,0.6579660691935785,Medium Risk
1194-HVAIF,Yes,0.5115870722111029,Medium Risk
0812-WUPTB,Yes,0.5845683470173894,Medium Risk
3594-UVONA,No,0.0984952920993622,Low Risk
0004-TLHLJ,Yes,0.6797931543648074,Medium Risk
1767-TGTKO,No,0.39473132414886136,Low Risk
8439-LTUGF,No,0.17150399052620804,Low Risk
8805-JNRAZ,No,0.3041730430071802,Low Risk
5089-IFSDP,No,0.09386439309794148,Low Risk
6418-HNFED,No,0.021274244091416355,Low Risk
0206-OYVOC,No,0.008770394098403812,Low Risk
7291-CDTMJ,No,0.24574733248532124,Low Risk
7128-GGCNO,No,0.2483774362852426,Low Risk
0237-YFUTL,No,0.2665927609473324,Low Risk
7691-KGKGP,No,0.042046505161094254,Low Risk
6710-HSJRD,No,0.38577577244335415,Low Risk
3675-EQOZA,No,0.15442214740042232,Low Risk
0840-DCNZE,No,0.04646563597263381,Low Risk
1732-FEKLD,No,0.18718574445529607,Low Risk
9862-KJTYK,No,0.31095885886212576,Low Risk
0479-HMSWA,No,0.17496492402401106,Low Risk
5854-KSRBJ,No,0.0029380696446120705,Low Risk
0365-BZUWY,Yes,0.7356188995484096,High Risk
4817-VYYWS,Yes,0.6446659247517785,Medium Risk
5701-SVCWR,No,0.20363583659291684,Low Risk
3129-AAQOU,No,0.028002875032317794,Low Risk
4922-CVPDX,No,0.09206943891970161,Low Risk
1396-QWFBJ,No,0.3622464195615143,Low Risk
1357-BIJKI,No,0.3519770677142787,Low Risk
1099-BTKWT,No,0.06667442706873734,Low Risk
5299-SJCZT,Yes,0.7496707052659218,High Risk
2018-PZKMU,Yes,0.5164705255623144,Medium Risk
7340-KEFQE,No,0.009655299110973998,Low Risk
4570-QHXHL,No,0.4391613435581916,Medium Risk
2403-BCASL,No,0.31178650326772,Low Risk
7392-YYPYJ,Yes,0.7077424602777748,High Risk
2898-LSJGD,No,0.25164929360358823,Low Risk
2223-GDSHL,No,0.045913641039082596,Low Risk
7359-PTSXY,No,0.42330576866402003,Medium Risk
9470-RTWDV,No,0.14543841767103136,Low Risk
2176-OSJUV,No,0.005445114726415155,Low Risk
9348-YVOMK,No,0.38849341462146886,Low Risk
8104-OSKWT,Yes,0.5923861741015317,Medium Risk
4521-YEEHE,Yes,0.6257164955397528,Medium Risk
4090-KPJIP,Yes,0.744824403162294,High Risk
3786-WOVKF,No,0.13820218487695782,Low Risk
4503-BDXBD,No,0.49700156730557826,Medium Risk
6086-ESGRL,Yes,0.5716517417289451,Medium Risk
2592-HODOV,No,0.058630263688814105,Low Risk
3886-CERTZ,No,0.19335976968387267,Low Risk
7995-ZHHNZ,No,0.043152965139337175,Low Risk
3824-RHKVR,No,0.0921472180799154,Low Risk
5816-SCGFC,No,0.3696028145839921,Low Risk
5989-AXPUC,No,0.04310966373431941,Low Risk
4979-HPRFL,No,0.005223598713541894,Low Risk
8590-OHDIW,No,0.016596171912684234,Low Risk
8015-IHCGW,No,0.06404077842894065,Low Risk
2332-TODQS,No,0.01624259153937576,Low Risk
9278-VZKCD,No,0.4546003909440657,Medium Risk
8008-OTEZX,No,0.019358866525345783,Low Risk
2773-OVBPK,No,0.08640375159520967,Low Risk
5999-LCXAO,No,0.38089429321858087,Low Risk
5206-XZZQI,No,0.16014702751471313,Low Risk
4803-LBYPN,No,0.03961344132208954,Low Risk
5759-RCVCB,No,0.491646441216687,Medium Risk
6372-RFVNS,Yes,0.6783698098259955,Medium Risk
2139-FQHLM,No,0.36718852404655933,Low Risk
8261-GWDBQ,No,0.07955971279184844,Low Risk
1093-YSWCA,No,0.034126609981351474,Low Risk
8938-UMKPI,Yes,0.5415611466318161,Medium Risk
0991-BRRFB,No,0.20051978572240767,Low Risk
3882-IYOIJ,No,0.037721736270953696,Low Risk
8749-TZYEC,No,0.0030923048378772595,Low Risk
1755-FZQEC,No,0.020006137216650146,Low Risk
3115-JPJDD,No,0.06750801162714051,Low Risk
5600-KTXFM,No,0.4895541731361491,Medium Risk
3871-IKPYH,Yes,0.6604099926908018,Medium Risk
6319-IEJWJ,Yes,0.6310680368354568,Medium Risk
9025-AOMKI,Yes,0.7457923807726491,High Risk
6339-TBELP,No,0.039122237690934716,Low Risk
7964-YESJC,No,0.14049034712201244,Low Risk
6173-GOLSU,No,0.3531636380463557,Low Risk
5275-SQEIZ,Yes,0.683701768805747,Medium Risk
7716-YTYHG,No,0.21875977834038945,Low Risk
9938-ZREHM,No,0.06734075591515261,Low Risk
7950-XWOVN,No,0.3356086296006956,Low Risk
4390-KYULV,No,0.22410818097388663,Low Risk
4647-MUZON,Yes,0.590479626931518,Medium Risk
9702-AIUJO,No,0.03906721080974655,Low Risk
8849-PRIQJ,No,0.13725577880963805,Low Risk
8851-RAGOV,No,0.13920351368582623,Low Risk
1304-NECVQ,Yes,0.7755480689329025,High Risk
5396-IZEPB,No,0.1307850349937975,Low Risk
1729-VLAZJ,No,0.08747083614430896,Low Risk
8285-ABVLB,No,0.002214827385710991,Low Risk
0701-TJSEF,No,0.23550759038377933,Low Risk
5712-VBOXD,No,0.21029394299026824,Low Risk
6629-LADHQ,No,0.24918379448440667,Low Risk
8945-GRKHX,Yes,0.624196202359956,Medium Risk
1559-DTODC,No,0.3625810699486293,Low Risk
4797-MIWUM,No,0.16714699797409946,Low Risk
6959-UWKHF,Yes,0.5294621877942112,Medium Risk
8720-RQSBJ,No,0.46738175595830506,Medium Risk
4537-CIBHB,No,0.061102565810462604,Low Risk
3815-SLMEF,No,0.2838852992517248,Low Risk
5154-VEKBL,No,0.3264501154034141,Low Risk
4324-AHJKS,No,0.20524003975484667,Low Risk
4355-CVPVS,No,0.11806736667446877,Low Risk
4495-LHSSK,No,0.156127163536863,Low Risk
5655-JSMZM,Yes,0.5884191574148203,Medium Risk
5915-ANOEI,No,0.009172817251384155,Low Risk
9861-PDSZP,No,0.07147410764387721,Low Risk
4505-EXZHB,Yes,0.6053175669478704,Medium Risk
7225-CBZPL,Yes,0.7860117893852414,High Risk
6704-UTUKK,No,0.488938765819056,Medium Risk
4587-VVTOX,Yes,0.7736347765409537,High Risk
2019-HDCZY,No,0.128896530091731,Low Risk
4652-NNHNY,Yes,0.5835937892244504,Medium Risk
8788-DOXSU,No,0.04840065852954948,Low Risk
7404-JLKQG,No,0.45908948163286595,Medium Risk
7421-ZLUPA,No,0.4582481297082676,Medium Risk
8972-HJWNV,Yes,0.7959779066557142,High Risk
3274-NSDWE,No,0.002480749029001202,Low Risk
2632-IVXVF,No,0.03484655146179177,Low Risk
3692-JHONH,No,0.374280795255322,Low Risk
8915-NNTRC,No,0.04324818755705832,Low Risk
5914-GXMDA,No,0.02740091988940958,Low Risk
7463-IFMQU,No,0.0020949432511967554,Low Risk
2920-RNCEZ,Yes,0.565050199474934,Medium Risk
2541-YGPKE,No,0.02590277048074994,Low Risk
8515-OCTJS,No,0.024386048472687577,Low Risk
5382-TEMLV,No,0.0778655843628409,Low Risk
3441-CGZJH,No,0.06636615370460328,Low Risk
9592-ERDKV,No,0.1014035503974602,Low Risk
2860-RANUS,Yes,0.6208603835209764,Medium Risk
5261-QSHQM,Yes,0.6200756126973715,Medium Risk
4778-IZARL,No,0.04428090427972857,Low Risk
0432-CAJZV,Yes,0.6353903766327522,Medium Risk
7008-LZVOZ,No,0.004602843106216763,Low Risk
8868-WOZGU,Yes,0.6613123021454362,Medium Risk
1200-TUZHR,Yes,0.7143692146987298,High Risk
9365-CSLBQ,No,0.002710490573412181,Low Risk
1334-FJSVR,Yes,0.658002676902613,Medium Risk
5884-FBCTL,No,0.0024688678625905793,Low Risk
7130-CTCUS,No,0.21047246013315765,Low Risk
6242-FEGFD,No,0.023113757535731343,Low Risk
7625-XCQRH,Yes,0.6853427269115213,Medium Risk
6194-HBGQN,No,0.04009085166835839,Low Risk
7634-WSWDB,No,0.4833878511835407,Medium Risk
6986-IXNDM,Yes,0.7088306490897546,High Risk
1731-TVIUK,Yes,0.6788388021002217,Medium Risk
2987-BJXIK,No,0.017419920684007828,Low Risk
9769-TSBZE,No,0.0066653063253314096,Low Risk
0406-BPDVR,No,0.2597752518552719,Low Risk
0618-XWMSS,No,0.256058890968534,Low Risk
1395-WSWXR,No,0.02047885932106144,Low Risk
6023-GSSXW,No,0.014726726169146062,Low Risk
6752-APNJL,No,0.04882222045929819,Low Risk
5276-KQWHG,Yes,0.7249235565694684,High Risk
0420-HLGXF,Yes,0.6627939944663781,Medium Risk
7446-KQISO,No,0.11388871866833285,Low Risk
9823-EALYC,No,0.00903339225277886,Low Risk
0582-AVCLN,No,0.010592553716560161,Low Risk
5803-NQJZO,No,0.007755412580492297,Low Risk
2565-JSLRY,No,0.3211130846621855,Low Risk
2607-DHDAK,No,0.002423148405643242,Low Risk
1073-XXCZD,No,0.006716675205569177,Low Risk
0743-HRVFF,No,0.10247595645687058,Low Risk
4006-HKYHO,No,0.014544617333990869,Low Risk
3727-JEZTU,No,0.1891583184163971,Low Risk
8143-ETQTI,No,0.025205374290449525,Low Risk
6689-KXGBO,No,0.3762648335340236,Low Risk
9667-TKTVZ,No,0.4095888465090853,Medium Risk
3657-COGMW,No,0.2846021632642029,Low Risk
8570-KLJYJ,No,0.056506607521841896,Low Risk
7754-IXRMC,No,0.34681445451095516,Low Risk
9473-CBZOP,No,0.07635633634444433,Low Risk
2969-WGHQO,No,0.13676297115827793,Low Risk
6615-NGGZJ,Yes,0.7427909313591325,High Risk
4334-HOWRP,No,0.016020089676170825,Low Risk
4255-DDUOU,No,0.21624999306217732,Low Risk
5863-OOKCL,No,0.13562104688549487,Low Risk
1686-STUHN,No,0.016248272542503415,Low Risk
1329-VHWNP,No,0.3996157683284656,Low Risk
2984-MIIZL,Yes,0.5892342831312398,Medium Risk
0266-GMEAO,No,0.041680418722099655,Low Risk
5590-YRFJT,No,0.44629944804524435,Medium Risk
5574-NXZIU,No,0.0333921134602077,Low Risk
0019-GFNTW,No,0.00868601525327866,Low Risk
4256-ZWTZI,No,0.2650354107793204,Low Risk
8309-PPCED,No,0.07435769170446742,Low Risk
4098-NAUKP,No,0.2282932841719928,Low Risk
5196-WPYOW,No,0.007096121421573457,Low Risk
4608-LCIMN,No,0.23940054721003476,Low Risk
1485-YDHMM,No,0.22036874134199486,Low Risk
4054-CUMIA,No,0.11272507580158428,Low Risk
0603-TPMIB,No,0.004749145210135863,Low Risk
2525-GVKQU,No,0.003733523717361231,Low Risk
8161-QYMTT,Yes,0.8113525061184423,High Risk
9581-GVBXT,No,0.019498120846614866,Low Risk
5862-BRIXZ,No,0.041144878996034376,Low Risk
5404-GGUKR,No,0.42984984060766296,Medium Risk
3308-JSGML,No,0.029075070518872176,Low Risk
2126-GSEGL,No,0.02450228680245546,Low Risk
3677-TNKIO,No,0.48865769531462794,Medium Risk
0440-QEXBZ,No,0.15711295888414312,Low Risk
2434-EEVDB,No,0.06344825454834821,Low Risk
6762-QVYJO,No,0.016416562915039196,Low Risk
6199-IWKGC,No,0.2860462331313106,Low Risk
2675-DHUTR,Yes,0.5081584313076053,Medium Risk
8152-VETUR,No,0.08769534017037794,Low Risk
9667-EQRXU,No,0.4308723482005116,Medium Risk
7446-YPODE,No,0.2271650027660841,Low Risk
9522-BNTHX,No,0.4202349669770862,Medium Risk
4676-WLUHT,No,0.01745364217252124,Low Risk
3329-WDIOK,Yes,0.688695001462504,Medium Risk
7980-MHFLQ,No,0.0026695362121643127,Low Risk
2873-ZLIWT,No,0.3293410730623676,Low Risk
3415-TAILE,No,0.39331913831164,Low Risk
0757-WCUUZ,No,0.024329483417468042,Low Risk
1629-DQQVB,No,0.16292107287531907,Low Risk
1915-IOFGU,Yes,0.6157722778039378,Medium Risk
3045-XETSH,Yes,0.7088461754797282,High Risk
0374-AACSZ,No,0.3222786906167796,Low Risk
7239-HZZCX,No,0.19447939475163054,Low Risk
4872-VXRIL,No,0.025045894824508697,Low Risk
9140-CZQZZ,No,0.012822181304765744,Low Risk
3423-HHXAO,No,0.07056644322330495,Low Risk
9938-TKDGL,No,0.051325274987199666,Low Risk
0531-ZZJWQ,No,0.38182513362681886,Low Risk
6537-QLGEX,No,0.45416982135127815,Medium Risk
2688-BHGOG,Yes,0.7293666174516482,High Risk
7683-CBDKJ,No,0.273902570954846,Low Risk
0946-CLJTI,Yes,0.5458323609266318,Medium Risk
3160-TYXLT,No,0.09770732073978534,Low Risk
1325-USMEC,No,0.05128364858018556,Low Risk
0916-QOFDP,Yes,0.7576141005586658,High Risk
0628-CNQRM,No,0.07534103774534605,Low Risk
5606-AMZBO,Yes,0.5153096468774019,Medium Risk
6199-IPCAO,No,0.017634068619509616,Low Risk
7665-TOALD,Yes,0.7028706443857562,High Risk
0112-QWPNC,No,0.06954545455980218,Low Risk
0324-BRPCJ,No,0.4318021041462617,Medium Risk
2777-PHDEI,Yes,0.6771158016944201,Medium Risk
5640-CAXOA,No,0.13338424679908165,Low Risk
2235-EZAIK,No,0.007094930864553937,Low Risk
3847-BAERP,No,0.18230750500038412,Low Risk
1196-AMORA,Yes,0.6491140071543477,Medium Risk
4282-YMKNA,Yes,0.707707617705188,High Risk
1453-RZFON,No,0.21912176332561792,Low Risk
8263-OKETD,No,0.26015243408908656,Low Risk
0670-KDOMA,No,0.253377613936538,Low Risk
2476-YGEFM,No,0.44492834105518886,Medium Risk
8687-BAFGU,Yes,0.5369278006094027,Medium Risk
0641-EVBOJ,No,0.413531330303207,Medium Risk
0829-XXPLX,No,0.422203057177458,Medium Risk
9974-JFBHQ,No,0.1613177732965374,Low Risk
5356-RHIPP,No,0.2576926869486341,Low Risk
6624-JDRDS,No,0.3151808974139985,Low Risk
0608-JDVEC,No,0.008784651835662346,Low Risk
9780-FKVVF,No,0.3356664618111977,Low Risk
1919-RTPQD,No,0.3249548359318538,Low Risk
5214-NLTIT,No,0.059125421570694114,Low Risk
3345-PBBFH,No,0.3244211602935269,Low Risk
5055-BRMNE,No,0.033978727398726045,Low Risk
9189-JWSHV,Yes,0.7521871619661142,High Risk
2190-PHBHR,No,0.04704512347250899,Low Risk
2650-GYRYL,No,0.028615313581605982,Low Risk
0746-JTRFU,Yes,0.6445248733263843,Medium Risk
5208-FVQKB,No,0.006005010033433298,Low Risk
7184-LRUUR,No,0.10380440828003094,Low Risk
6627-CFOSN,No,0.21066615621231627,Low Risk
3982-JGSFD,No,0.029325961910024418,Low Risk
1574-DYCWE,No,0.0048186171347634555,Low Risk
7247-XOZPB,No,0.031082068669282748,Low Risk
2466-FCCPT,No,0.0353659488346891,Low Risk
6211-WWLTF,No,0.048844079849993706,Low Risk
4826-TZEVA,No,0.19466115762134867,Low Risk
6016-NXBNJ,No,0.03435136582398055,Low Risk
9138-EFSMO,No,0.20362557324893996,Low Risk
0576-WNXXC,Yes,0.6361608138861964,Medium Risk
4632-XJMEX,No,0.01059068544638862,Low Risk
8910-LEDAG,No,0.28717241560785095,Low Risk
3452-GWUIN,Yes,0.7721014634407772,High Risk
2716-GFZOR,No,0.18038735104256715,Low Risk
3724-UCSHY,No,0.13575158829606115,Low Risk
8626-XHBIE,No,0.007913594409369177,Low Risk
4628-CTTLA,No,0.15675296511338038,Low Risk
3192-LNKRK,No,0.38694302260968055,Low Risk
4439-YRNVD,No,0.32913314980948366,Low Risk
2876-VBBBL,No,0.253377613936538,Low Risk
6834-NXDCA,Yes,0.5225774877928999,Medium Risk
2208-UGTGR,No,0.3910582554194303,Low Risk
3005-TYFRD,No,0.38898397643513066,Low Risk
8670-MEFCP,No,0.036346031699103686,Low Risk
3079-BCHLN,No,0.013136900944308463,Low Risk
7777-UNYHB,No,0.13064902945834128,Low Risk
5597-GLBUC,Yes,0.7363858106774871,High Risk
7278-CKDNC,Yes,0.6019545519988546,Medium Risk
2748-MYRVK,No,0.1412012593040785,Low Risk
8450-UYIBU,No,0.3860768350111763,Low Risk
2969-VAPYH,No,0.007384833466004419,Low Risk
4822-YCXMX,Yes,0.6503253894980706,Medium Risk
7181-OQCUT,No,0.4891182596519201,Medium Risk
8474-UMLNT,No,0.13653784579221173,Low Risk
9821-POOTN,Yes,0.506612436071754,Medium Risk
3836-FZSDJ,No,0.003885781991733286,Low Risk
9142-XMYJH,No,0.05553439370888759,Low Risk
6559-ILWKJ,No,0.02762401566969514,Low Risk
0187-QSXOE,Yes,0.7887298357186682,High Risk
7733-UDMTP,No,0.2382854334478602,Low Risk
2649-HWLYB,No,0.010964412381412684,Low Risk
5214-CHIWJ,No,0.034514974657703854,Low Risk
4229-CZMLL,Yes,0.7312337046003176,High Risk
6904-JLBGY,No,0.05835046158338935,Low Risk
2465-BLLEU,No,0.259366569043523,Low Risk
1685-VAYJF,No,0.2464902067333125,Low Risk
8874-EJNSR,No,0.011854474332338931,Low Risk
6917-YACBP,No,0.2596164288130468,Low Risk
5049-MUBWG,No,0.07007090298944481,Low Risk
4223-WOZCM,No,0.36927081648184235,Low Risk
0769-MURVM,No,0.0077053516823820545,Low Risk
9253-VIFJQ,No,0.016926075930006692,Low Risk
7030-FZTFM,No,0.04128009564888265,Low Risk
9741-YLNTD,Yes,0.625232362802578,Medium Risk
5917-RYRMG,No,0.02828569013414192,Low Risk
5120-ZBLAI,No,0.08953372926507838,Low Risk
1194-BHJYC,No,0.025550179120457303,Low Risk
3663-MITLP,Yes,0.6588244750529049,Medium Risk
0906-QVPMS,No,0.03898699825955168,Low Risk
9025-ZRPVR,No,0.1971759728945497,Low Risk
1905-OEILC,No,0.19185150456552813,Low Risk
7858-GTZSP,Yes,0.7310704740679397,High Risk
3285-UCQVC,No,0.10586910937250704,Low Risk
6248-BSHKG,No,0.005898244987142637,Low Risk
4685-TFLLS,No,0.03930089211534919,Low Risk
3470-BTGQO,No,0.16214706551180866,Low Risk
1209-VFFOC,No,0.010293386044007128,Low Risk
8224-DWCKX,Yes,0.6322684339215551,Medium Risk
5482-PLVPE,Yes,0.5881645449108707,Medium Risk
4553-DVPZG,No,0.46097441667066946,Medium Risk
4902-OHLSK,Yes,0.5561188753379459,Medium Risk
6917-IAYHD,No,0.31215410305917163,Low Risk
0495-ZBNGW,Yes,0.6821292265625697,Medium Risk
8620-RJPZN,No,0.24023219578932573,Low Risk
7572-KPVKK,No,0.12269064864979046,Low Risk
2642-MAWLJ,No,0.008873906588138773,Low Risk
2357-COQEK,Yes,0.6507113101369905,Medium Risk
7103-ZGVNT,No,0.011818735697296384,Low Risk
3737-GCSPV,No,0.4752776796344884,Medium Risk
2027-WKXMW,No,0.3669312744371076,Low Risk
7137-NAXML,No,0.03760769146972802,Low Risk
2428-ZMCTB,No,0.12567818796558317,Low Risk
2961-VNFKL,No,0.004434093825944332,Low Risk
1768-HNVGJ,No,0.16270118647818205,Low Risk
6963-KQYQB,No,0.0029402107519361843,Low Risk
5934-RMPOV,Yes,0.6171674925026721,Medium Risk
1207-BLKSA,No,0.006658316810488774,Low Risk
4088-YLDSU,No,0.28663671366528154,Low Risk
8316-BBQAY,No,0.013580772707077138,Low Risk
1166-PQLGG,No,0.0017103132308983703,Low Risk
3146-JTQHR,No,0.0693627810730333,Low Risk
4291-YZODP,No,0.06513631371417004,Low Risk
4395-PZMSN,Yes,0.7158589410287572,High Risk
6427-FEFIG,No,0.05973569402109333,Low Risk
0017-IUDMW,No,0.04260412991622333,Low Risk
8706-HRADD,No,0.265986362154132,Low Risk
9955-QOPOY,No,0.042654684186859866,Low Risk
4385-ZKVNW,No,0.0645216632928809,Low Risk
5446-DKWYW,No,0.08366695628275637,Low Risk
2034-CGRHZ,Yes,0.6333913933003174,Medium Risk
5797-APWZC,Yes,0.7136838612846171,High Risk
3683-QKIUE,No,0.28524202001342164,Low Risk
4228-ZGYUW,Yes,0.7533866992255711,High Risk
9031-ZVQPT,No,0.10860371667315766,Low Risk
2990-IAJSV,No,0.01146222437469275,Low Risk
8107-KNCIM,Yes,0.706872871318487,High Risk
9027-YFHQJ,No,0.24615862655670281,Low Risk
5176-LDKUH,No,0.125699133534371,Low Risk
4644-OBGFZ,No,0.0077717469927546644,Low Risk
7926-IJOOU,No,0.1802514706415866,Low Risk
6480-YAGIY,No,0.08931267757990667,Low Risk
4029-HPFVY,Yes,0.6206180622664618,Medium Risk
7602-DBTOU,No,0.0023909125075948223,Low Risk
5345-BMKWB,No,0.14977103994188867,Low Risk
3519-ZKXGG,Yes,0.7472909961519603,High Risk
5457-COLHT,No,0.006814957571173596,Low Risk
6416-TVAIH,Yes,0.6686173607655405,Medium Risk
5451-YHYPW,No,0.061358868569974245,Low Risk
5108-ADXWO,Yes,0.5342329165082874,Medium Risk
7998-WNZEM,No,0.00804166379161323,Low Risk
3066-RRJIO,Yes,0.6328146005094092,Medium Risk
4664-NJCMS,No,0.045681038849149376,Low Risk
0307-BCOPK,No,0.05580467562510424,Low Risk
7629-WFGLW,No,0.08714704405989025,Low Risk
2542-HYGIQ,No,0.1752349930967021,Low Risk
6715-OFDBP,Yes,0.5845713816268348,Medium Risk
5016-LIPDW,No,0.007092652933066794,Low Risk
6481-LXPWL,No,0.03638804223717046,Low Risk
1567-DSCIC,Yes,0.7285646365759599,High Risk
2150-UWTFY,No,0.09565246038445184,Low Risk
6124-ACRHJ,No,0.19110047644620332,Low Risk
9362-MWODR,No,0.07101310134486902,Low Risk
9975-GPKZU,No,0.00553233858452043,Low Risk
9625-RZFUK,No,0.002843305159706176,Low Risk
5153-LXKDT,No,0.09117515733197266,Low Risk
5161-UBZXI,No,0.030608505210792794,Low Risk
1020-JPQOW,No,0.19057986577946023,Low Risk
7919-ZODZZ,No,0.183425721523061,Low Risk
0565-JUPYD,No,0.059653874911230476,Low Risk
6867-ACCZI,No,0.05198068905590388,Low Risk
5939-XAIXZ,No,0.3276924476296068,Low Risk
9054-FOWNV,Yes,0.6258814567699496,Medium Risk
2683-BPJSO,No,0.4299330606291603,Medium Risk
2157-MXBJS,No,0.34772928278246973,Low Risk
8207-VVMYB,No,0.005029369200422053,Low Risk
9732-EQMWY,No,0.3639780750255894,Low Risk
9360-AHGNL,No,0.24372397117823352,Low Risk
1087-UDSIH,No,0.23848631015538382,Low Risk
5269-NRGDP,No,0.07423691702835569,Low Risk
6195-MELTI,No,0.0259747430559982,Low Risk
5485-WUYWF,No,0.30004685281951027,Low Risk
2121-JAFOM,No,0.05219010269014652,Low Risk
8818-DOPVL,Yes,0.5838439886577241,Medium Risk
2632-UCGVD,No,0.3206218085582438,Low Risk
5445-PZWGX,No,0.08970286875875778,Low Risk
1227-UDMZR,No,0.016810757417159428,Low Risk
5198-HQAEN,No,0.20209744415783693,Low Risk
9170-CCKOU,No,0.3219693247971502,Low Risk
2167-FQSTQ,No,0.02473578494076427,Low Risk
2819-GWENI,No,0.026322508044446507,Low Risk
1043-YCUTE,No,0.008832574753326381,Low Risk
3814-MLAXC,No,0.3470152314717852,Low Risk
3572-UUHRS,No,0.014284373004460248,Low Risk
2692-PFYTJ,No,0.30930677212292923,Low Risk
1226-UDFZR,No,0.38677878559328777,Low Risk
5955-EPOAZ,No,0.2092633808475225,Low Risk
6821-JPCDC,No,0.29509715331888287,Low Risk
8815-LMFLX,No,0.10368610362963797,Low Risk
9135-HSWOC,No,0.003634093806631598,Low Risk
8582-KRHPJ,No,0.08552329106301924,Low Risk
5811-IWXYM,No,0.17831255895022796,Low Risk
7044-YAACC,Yes,0.7174509450416663,High Risk
8189-XRIKE,Yes,0.5311555455937684,Medium Risk
1506-YJTYT,No,0.014904536584289599,Low Risk
4123-DVHPH,Yes,0.6849622486739266,Medium Risk
6425-YQLLO,No,0.18101324322874418,Low Risk
5442-UTCVD,Yes,0.6574427600420397,Medium Risk
2228-BZDEE,No,0.005102565247464226,Low Risk
7734-DBOAI,No,0.4722930869084347,Medium Risk
2789-CZANW,No,0.0348676858203902,Low Risk
2091-RFFBA,Yes,0.568282442204487,Medium Risk
2114-MGINA,Yes,0.6387527875747752,Medium Risk
7596-LDUXP,No,0.30556807332416797,Low Risk
3740-RLMVT,No,0.013864705591843695,Low Risk
4489-SNOJF,No,0.12488952871541899,Low Risk
2192-OZITF,No,0.0213434512170167,Low Risk
5651-CPDND,No,0.2729503276615512,Low Risk
2186-QZEYA,No,0.180385388165217,Low Risk
1131-ALZWV,No,0.04873046528100352,Low Risk
7729-XBTWX,No,0.0035884596831263892,Low Risk
9134-WYRVP,No,0.08987689933985346,Low Risk
3284-SVCRO,No,0.010942212778052875,Low Risk
9732-OUYRN,No,0.011437654385353282,Low Risk
0559-CKHUS,No,0.02362849951524488,Low Risk
2931-SVLTV,No,0.27724776945323787,Low Risk
6899-PPEEA,Yes,0.6627010113445884,Medium Risk
7504-UWHNB,No,0.41821090052673093,Medium Risk
2582-FFFZR,Yes,0.5441852906335187,Medium Risk
8908-NMQTX,No,0.01389154055263702,Low Risk
2187-LZGPL,Yes,0.5001049626892734,Medium Risk
1431-AIDJQ,No,0.029260561106606943,Low Risk
6288-LBEAR,No,0.3280293048406969,Low Risk
4597-NUCQV,Yes,0.7151597540895216,High Risk
9019-QVLZD,Yes,0.6707195681957006,Medium Risk
8413-YNHNV,No,0.013706487959929936,Low Risk
5808-TOTXO,No,0.09898367858611458,Low Risk
4369-NYSCF,No,0.0492984869109481,Low Risk
6333-YDVLT,No,0.12243252626409373,Low Risk
5324-KTGCG,No,0.006420169633972348,Low Risk
5599-HVLTW,Yes,0.6034993888228241,Medium Risk
7394-LWLYN,Yes,0.6924860259953018,Medium Risk
3707-LRWZD,No,0.34352443086782525,Low Risk
6873-UDNLD,No,0.12431322512956901,Low Risk
2700-LUEVA,No,0.17613126683391436,Low Risk
1455-ESIQH,Yes,0.7918417036263682,High Risk
0958-YHXGP,Yes,0.5838782285465243,Medium Risk
1101-SSWAG,No,0.44525917450994335,Medium Risk
2979-SXESE,No,0.468428243450402,Medium Risk
4013-TLDHQ,Yes,0.5257099347742588,Medium Risk
5743-KHMNA,No,0.003249939034444226,Low Risk
4194-FJARJ,No,0.008747097818789067,Low Risk
5325-UWTWJ,No,0.25255737631824965,Low Risk
3969-GYXEL,No,0.4249770904467711,Medium Risk
9208-OLGAQ,Yes,0.6529367748211159,Medium Risk
3244-CQPHU,No,0.05565449939901242,Low Risk
2674-MLXMN,No,0.3044348764613505,Low Risk
9708-HPXWZ,No,0.41000176423291,Medium Risk
6992-TKNYO,No,0.07197728488291351,Low Risk
4468-YDOVK,No,0.26147158619862976,Low Risk
3754-DXMRT,Yes,0.5494758069199108,Medium Risk
5792-JALQC,No,0.018298082320007444,Low Risk
7130-VTEWQ,Yes,0.7382346618704436,High Risk
2200-DSAAL,No,0.04754637685719658,Low Risk
4302-ZYFEL,No,0.0053335402030828295,Low Risk
9351-LZYGF,No,0.0740648552380453,Low Risk
4366-CTOUZ,No,0.0931704641024485,Low Risk
6121-VZNQB,No,0.2576223932147221,Low Risk
7903-CMPEY,Yes,0.710336127324067,High Risk
1518-OMDIK,No,0.16655605179146532,Low Risk
6671-NGWON,No,0.15045913694160026,Low Risk
0595-ITUDF,No,0.17363265457920454,Low Risk
6996-KNSML,Yes,0.6935088720692139,Medium Risk
1955-IBMMB,No,0.005570190070376411,Low Risk
0096-BXERS,No,0.4477828931447966,Medium Risk
3806-YAZOV,No,0.1797465351076047,Low Risk
7998-ZLXWN,No,0.10137870503496661,Low Risk
6253-WRFHY,No,0.309344572562696,Low Risk
9133-AYJZG,Yes,0.598318523468895,Medium Risk
2675-OTVVJ,No,0.46677473619921755,Medium Risk
8680-CGLTP,No,0.06741263886231183,Low Risk
8430-TWCBX,No,0.01136195812418534,Low Risk
